date;prediction
2024-04-12;1.6443964285714283
2024-04-13;2.3385190476190467
2024-04-14;2.888383333333334
2024-04-15;2.3742666666666663
2024-04-16;3.0922317460317457
2024-04-17;2.461916666666668
2024-04-18;2.397901190476191
2024-04-19;1.7393333333333332
2024-04-20;3.154741666666667
2024-04-21;1.3839619047619045
2024-04-22;3.1298781746031743
2024-04-23;1.1941266511266504
2024-04-24;1.9544976190476184
2024-04-25;0.6039771645021642
2024-04-26;0.7260392857142859
2024-04-27;1.5630246031746036
2024-04-28;1.9348126984126968
2024-04-29;1.6212869963369962
2024-04-30;2.104012373737375
2024-05-01;0.2259825396825396
2024-05-02;1.4555018037518035
2024-05-03;2.409950793650794
2024-05-04;1.7082282051282052
2024-05-05;1.0993880952380952
2024-05-06;1.158675
2024-05-07;1.4281214285714283
2024-05-08;2.877455555555556
2024-05-09;1.695388095238095
2024-05-10;1.7397672077922073
2024-05-11;2.0883976190476194
2024-05-12;3.2270309523809537
2024-05-13;1.8994892857142855
2024-05-14;1.7383833333333336
2024-05-15;2.663201406926406
2024-05-16;1.4609158730158731
2024-05-17;2.3384047619047617
2024-05-18;2.239065065490065
2024-05-19;1.0834515873015873
2024-05-20;1.5949369047619055
2024-05-21;2.1296071428571417
2024-05-22;4.494695238095239
2024-05-23;3.739666666666667
2024-05-24;3.663545238095239
2024-05-25;2.5659023809523807
2024-05-26;0.7260392857142859
2024-05-27;1.0261521645021656
2024-05-28;0.7098860750360748
2024-05-29;0.759333333333333
2024-05-30;1.9443166666666645
2024-05-31;1.97952380952381
2024-06-01;0.2259825396825396
2024-06-02;2.3962229437229428
2024-06-03;1.5015475247791426
2024-06-04;1.2390885281385269
2024-06-05;1.7296693251193258
2024-06-06;0.9992214535464532
2024-06-07;0.5615273809523805
2024-06-08;0.329775829725829
2024-06-09;1.3448145743145754
2024-06-10;0.7530747474747478
2024-06-11;1.3007208652458653
2024-06-12;1.530680952380953
2024-06-13;2.600476587301588
2024-06-14;0.9735515873015872
2024-06-15;2.3433316960816977
2024-06-16;2.8343944444444444
2024-06-17;2.5552011904761884
2024-06-18;2.060942857142857
2024-06-19;1.1472428571428566
2024-06-20;1.4887130952380954
2024-06-21;3.3317571428571435
2024-06-22;1.2853333333333332
2024-06-23;3.240266666666667
2024-06-24;3.6210476190476175
2024-06-25;2.138536507936508
2024-06-26;1.4764333333333333
2024-06-27;2.474438095238096
2024-06-28;1.3403537518037525
2024-06-29;0.589760101010101
2024-06-30;1.9443166666666645
2024-07-01;1.021755566655567
2024-07-02;0.5393168248418246
2024-07-03;2.409950793650794
2024-07-04;1.7082282051282052
2024-07-05;3.0630928571428573
2024-07-06;2.1492121933621933
2024-07-07;2.162908730158729
2024-07-08;1.1712523809523807
2024-07-09;1.9305714285714288
2024-07-10;1.858553571428571
2024-07-11;1.4825837301587304
2024-07-12;1.530680952380953
2024-07-13;2.20007521090021
2024-07-14;0.7394166056166052
2024-07-15;3.181508513708513
2024-07-16;1.0529591630591637
2024-07-17;2.3384047619047617
2024-07-18;2.239065065490065
2024-07-19;2.3660428571428573
2024-07-20;1.5949369047619055
2024-07-21;3.2770321428571423
2024-07-22;1.2853333333333332
2024-07-23;3.240266666666667
2024-07-24;3.6210476190476175
2024-07-25;2.385654761904762
2024-07-26;1.9502000000000008
2024-07-27;1.9773333333333332
2024-07-28;2.172933333333333
2024-07-29;1.8632428571428568
2024-07-30;2.104012373737375
2024-07-31;1.2228726190476191
2024-08-01;0.2259825396825396
2024-08-02;2.3962229437229428
2024-08-03;2.7669982323232345
2024-08-04;0.5127091269841271
2024-08-05;0.9897571428571428
2024-08-06;1.7413313297813295
2024-08-07;3.6621071428571423
2024-08-08;1.0617015873015867
2024-08-09;2.3643214285714307
2024-08-10;0.6905440476190471
2024-08-11;2.5756603174603163
2024-08-12;1.530680952380953
2024-08-13;0.9683936507936508
2024-08-14;0.5179861111111109
2024-08-15;1.2324734848484864
2024-08-16;0.3945768217893212
2024-08-17;0.2599153762903764
2024-08-18;0.0523083333333333
2024-08-19;1.3163606060606063
2024-08-20;2.463585137085138
2024-08-21;0.7484524531024542
2024-08-22;1.3368059523809532
2024-08-23;2.37584007936508
2024-08-24;2.421882142857142
2024-08-25;2.903
2024-08-26;2.227066666666666
2024-08-27;2.925828860028861
2024-08-28;1.3545892857142885
2024-08-29;0.759333333333333
2024-08-30;0.0442095238095238
2024-08-31;0.5586940476190474
2024-09-01;1.9493332251082245
2024-09-02;1.2377124458874456
2024-09-03;1.1441676101676108
2024-09-04;0.3323462481962478
2024-09-05;0.0260833333333333
2024-09-06;0.6652821428571425
2024-09-07;0.5976847319347329
2024-09-08;0.6415150072150081
2024-09-09;0.0245714285714285
2024-09-10;0.0388285714285714
2024-09-11;0.0122916666666666
2024-09-12;0.0656928571428571
2024-09-13;0.6053944055944059
2024-09-14;0.9913060425685428
2024-09-15;1.2324734848484864
2024-09-16;0.8352519938394939
2024-09-17;1.677842460317459
2024-09-18;1.9730111111111115
2024-09-19;1.5128079365079352
2024-09-20;0.9894041125541128
2024-09-21;1.4506876984126975
2024-09-22;1.900120276945277
2024-09-23;1.705797005772007
2024-09-24;1.6261111111111124
2024-09-25;0.7554529220779217
2024-09-26;1.6486884920634923
2024-09-27;1.0261521645021656
2024-09-28;1.9348126984126968
2024-09-29;3.601833333333333
2024-09-30;1.1512857142857142
2024-10-01;3.137609523809524
2024-10-02;3.4656023809523804
2024-10-03;3.73787738095238
2024-10-04;2.6648500000000013
2024-10-05;0.6165785714285714
2024-10-06;1.8915976190476196
2024-10-07;1.4819833333333334
2024-10-08;2.877455555555556
2024-10-09;1.330649494949495
2024-10-10;0.3811996031746024
2024-10-11;2.0061666666666667
2024-10-12;3.208852380952381
2024-10-13;2.17535238095238
2024-10-14;2.74118253968254
2024-10-15;1.06418474025974
2024-10-16;2.8343944444444444
2024-10-17;2.3879218253968246
2024-10-18;2.060942857142857
2024-10-19;1.2530444444444448
2024-10-20;2.3303515873015868
2024-10-21;1.7072976190476188
2024-10-22;2.0055531746031754
2024-10-23;2.3413357142857127
2024-10-24;2.421882142857142
2024-10-25;2.520020238095238
2024-10-26;2.429745238095238
2024-10-27;1.5630246031746036
2024-10-28;0.7098860750360748
2024-10-29;0.589760101010101
2024-10-30;1.3811541847041844
2024-10-31;2.218580880230881
2024-11-01;1.0111133838383843
2024-11-02;1.26266408036408
2024-11-03;2.7669982323232345
2024-11-04;1.32441626984127
2024-11-05;3.242221428571429
2024-11-06;2.742
2024-11-07;2.3015
2024-11-08;3.824
2024-11-09;3.1873333333333336
2024-11-10;2.700433333333333
2024-11-11;2.900266666666667
2024-11-12;3.208852380952381
2024-11-13;1.8994892857142855
2024-11-14;0.9735515873015872
2024-11-15;0.6035972222222221
2024-11-16;1.4609158730158731
2024-11-17;1.098909523809524
2024-11-18;1.4502992063492062
2024-11-19;1.942556349206349
2024-11-20;2.3303515873015868
2024-11-21;3.2770321428571423
2024-11-22;2.0055531746031754
2024-11-23;1.7017792207792208
2024-11-24;3.6210476190476175
2024-11-25;2.520020238095238
2024-11-26;1.4764333333333333
2024-11-27;2.096483333333334
2024-11-28;1.9348126984126968
2024-11-29;1.272
2024-11-30;2.0296857142857143
2024-12-01;4.084311904761905
2024-12-02;3.4656023809523804
2024-12-03;3.73787738095238
2024-12-04;3.8480119047619046
2024-12-05;2.8343333333333334
2024-12-06;2.756333333333333
2024-12-07;5.5095
2024-12-08;4.514016666666667
2024-12-09;3.855866666666667
2024-12-10;3.2307619047619043
2024-12-11;2.900266666666667
2024-12-12;3.1036690476190483
2024-12-13;2.742455158730161
2024-12-14;2.6766257936507936
2024-12-15;2.9538785714285725
2024-12-16;2.6612452380952383
2024-12-17;1.1225039682539677
2024-12-18;1.3807738095238102
2024-12-19;2.474301984126984
2024-12-20;2.3584547619047616
2024-12-21;3.3317571428571435
2024-12-22;2.0055531746031754
2024-12-23;2.3413357142857127
2024-12-24;2.421882142857142
2024-12-25;2.771866919191914
2024-12-26;2.429745238095238
2024-12-27;2.252828571428572
2024-12-28;1.5132500000000002
2024-12-29;3.1291
2024-12-30;3.282
2024-12-31;1.3370333333333335
